destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Mairie d'Aubervilliers,onTime,2024-11-03 06:45:14,2024-11-03 06:45:14,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Aubervilliers,onTime,2024-11-03 06:45:14,2024-11-03 06:45:14,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
Mairie d'Issy,onTime,2024-11-03 06:48:23,2024-11-03 06:48:23,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Issy,onTime,2024-11-03 06:48:23,2024-11-03 06:48:23,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
Mairie d'Aubervilliers,onTime,2024-11-03 06:50:14,2024-11-03 06:50:14,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.16
Mairie d'Aubervilliers,onTime,2024-11-03 06:50:14,2024-11-03 06:50:14,Paris 9e,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.88
Mairie d'Issy,onTime,2024-11-03 07:33:11,2024-11-03 07:33:11,Paris 9e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.55
Mairie d'Issy,onTime,2024-11-03 07:33:11,2024-11-03 07:33:11,Paris 9e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,2.37
Mairie d'Aubervilliers,onTime,2024-11-03 07:34:23,2024-11-03 07:34:23,Paris 9e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.55
Mairie d'Aubervilliers,onTime,2024-11-03 07:34:23,2024-11-03 07:34:23,Paris 9e,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,2.37
Mairie d'Issy,onTime,2024-11-03 07:38:59,2024-11-03 07:38:59,Paris 9e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.55
Mairie d'Issy,onTime,2024-11-03 07:38:59,2024-11-03 07:38:59,Paris 9e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,2.37
Mairie d'Aubervilliers,onTime,2024-11-03 07:40:08,2024-11-03 07:40:08,Paris 9e,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6,DIJFP,0,1,0,1,1,1,1.55
