timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:54:50.000Z,2024-12-19T17:54:50.000Z,2024-12-19T17:55:40.000Z,2024-12-19T17:55:40.000Z,0.0,0.0,2024-12-19T02:09:45.670Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:55:50.000Z,2024-12-19T17:55:50.000Z,2024-12-19T17:56:40.000Z,2024-12-19T17:56:40.000Z,0.0,0.0,2024-12-19T02:09:49.147Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T17:58:40.000Z,2024-12-19T17:58:40.000Z,2024-12-19T17:59:30.000Z,2024-12-19T17:59:30.000Z,0.0,0.0,2024-12-19T02:09:48.477Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:59:30.000Z,2024-12-19T17:59:30.000Z,2024-12-19T18:00:20.000Z,2024-12-19T18:00:20.000Z,0.0,0.0,2024-12-19T02:09:48.668Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:02:20.000Z,2024-12-19T18:02:20.000Z,2024-12-19T18:03:10.000Z,2024-12-19T18:03:10.000Z,0.0,0.0,2024-12-19T02:09:49.501Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:03:20.000Z,2024-12-19T18:03:20.000Z,2024-12-19T18:04:10.000Z,2024-12-19T18:04:10.000Z,0.0,0.0,2024-12-19T02:09:48.695Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T18:06:10.000Z,2024-12-19T18:06:10.000Z,2024-12-19T18:07:00.000Z,2024-12-19T18:07:00.000Z,0.0,0.0,2024-12-19T02:09:53.806Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:07:10.000Z,2024-12-19T18:07:10.000Z,2024-12-19T18:08:00.000Z,2024-12-19T18:08:00.000Z,0.0,0.0,2024-12-19T02:09:47.862Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:09:50.000Z,2024-12-19T18:09:50.000Z,2024-12-19T18:10:40.000Z,2024-12-19T18:10:40.000Z,0.0,0.0,2024-12-19T02:09:54.453Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:10:50.000Z,2024-12-19T18:10:50.000Z,2024-12-19T18:11:40.000Z,2024-12-19T18:11:40.000Z,0.0,0.0,2024-12-19T02:09:53.986Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T18:13:40.000Z,2024-12-19T18:13:40.000Z,2024-12-19T18:14:30.000Z,2024-12-19T18:14:30.000Z,0.0,0.0,2024-12-19T02:09:49.548Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:14:30.000Z,2024-12-19T18:14:30.000Z,2024-12-19T18:15:20.000Z,2024-12-19T18:15:20.000Z,0.0,0.0,2024-12-19T02:09:45.640Z
